item,itemLabel,valuesLabel,authorLabel,publishedInLabel,pp
http://www.wikidata.org/entity/Q56323084,La poesía social de Agustín Millares Sall,tesis doctoral,Juan Jesús Páez Martín,,
http://www.wikidata.org/entity/Q56324095,Agustín Millares Sall: el hombre en su época,libro,Juan Jesús Páez Martín,,
http://www.wikidata.org/entity/Q56324984,Agustín Millares Sall: la obra comprometida,libro,Juan Jesús Páez Martín,,
http://www.wikidata.org/entity/Q56428165,"Análisis del contenido literario de la ""Carta-Prohemio al Condestable de Portugal""",artículo científico,Juan Jesús Páez Martín,,
http://www.wikidata.org/entity/Q51287480,Empleos de manso con idea de cantidad no recogidos en el DRAE. Una propuesta etimológica,artículo científico,Juan José Bellón Fernández,Bulletin of Hispanic Studies,17
http://www.wikidata.org/entity/Q51288476,"Anglicismos en el centro de interés ""La Ropa"" del léxico disponible de la Provincia de Córdoba",artículo científico,Juan José Bellón Fernández,Philologica canariensia,23
http://www.wikidata.org/entity/Q51288836,Léxico disponible en la provincia de Córdoba,libro,Juan José Bellón Fernández,,
http://www.wikidata.org/entity/Q54131590,Viera y Clavijo: Historiador ilustrado del Atlántico,artículo científico,Juan Manuel Santana Pérez,História da Historiografia,21
http://www.wikidata.org/entity/Q54133052,Administración en la beneficencia canaria de la Ilustración,artículo científico,Juan Manuel Santana Pérez,Vegueta,14
http://www.wikidata.org/entity/Q54666242,América en la expansión imperial,capítulo,Juan Manuel Santana Pérez,Visión de América Latina: Homenaje a Leopoldo Zea,6
http://www.wikidata.org/entity/Q54666279,Aproximación a la historiografía marxiana heterodoxa sobre el Antiguo Régimen,artículo científico,Juan Manuel Santana Pérez,Vegueta,15
http://www.wikidata.org/entity/Q54666328,La beneficencia canaria en los archivos,artículo científico,Juan Manuel Santana Pérez,Parabiblos,11
http://www.wikidata.org/entity/Q54666366,Carlos IV: ¿El último gobierno del despotismo ilustrado y el primer fracaso del liberalismo en España?,artículo científico,Juan Manuel Santana Pérez,Presente y Pasado,17
http://www.wikidata.org/entity/Q54738303,Castigo y control de los marginales,capítulo,Juan Manuel Santana Pérez,Història i projecte social. Reconeixement a una trajectòria,11
http://www.wikidata.org/entity/Q54819907,Clero Americano y secularización en Canarias,artículo científico,Juan Manuel Santana Pérez,Studia Historica. Historia Moderna,17
http://www.wikidata.org/entity/Q54819913,Comercio canario-americano a fines del Antiguo Régimen,artículo científico,Juan Manuel Santana Pérez,Presente y Pasado,22
http://www.wikidata.org/entity/Q54819934,Contenidos en la enseñanza canaria del siglo XVIII,capítulo,Juan Manuel Santana Pérez,Homenaje a Antonio de Béthencourt Massieu,26
http://www.wikidata.org/entity/Q54819961,Desertores en Canarias durante el siglo XVIII,artículo científico,Juan Manuel Santana Pérez,"De la Ilustración al romanticismo 1750-1850: VI encuentro ""Juego, fiesta y transgresión"" (Cádiz 16, 17 y 18 de octubre de 1991)",10
http://www.wikidata.org/entity/Q54819983,Didáctica de la Historia Moderna,artículo científico,Juan Manuel Santana Pérez,Boletín Millares Carlo,10
http://www.wikidata.org/entity/Q54826177,Enfermedad y marginalidad en Canarias durante el siglo XVIII y primer tercio del XIX,artículo científico,Juan Manuel Santana Pérez,Boletín Millares Carlo,24
http://www.wikidata.org/entity/Q54826187,Enseñanza e ideología en Canarias entre 1800-1837,artículo científico,Juan Manuel Santana Pérez,Témpora. Pásado y Presente de la Educación,15
http://www.wikidata.org/entity/Q54828358,Escuelas canarias en la Ilustración: para una economía en crisis,artículo científico,Juan Manuel Santana Pérez,Revista Islenha,6
http://www.wikidata.org/entity/Q54828985,Fuerteventura y Lanzarote en el poblamiento de Luisiana,ponencia,Juan Manuel Santana Pérez,V Jornadas de Estudio sobre Fuerteventura y Lanzarote,23
http://www.wikidata.org/entity/Q54857418,Globalización e Historiografía,ponencia,Juan Manuel Santana Pérez,II Congreso Internacional Historia a Debate,10
http://www.wikidata.org/entity/Q54857479,Globalization and historiography,capítulo,Juan Manuel Santana Pérez,History under Debate: international reflection on the discipline,18
http://www.wikidata.org/entity/Q54889331,"Habermas y Foucault: Modernidad, Posmodernidad y teoría de la Historia",artículo científico,Juan Manuel Santana Pérez,Vegueta,14
http://www.wikidata.org/entity/Q54889387,La historia en el fin de una época o el secuestro de Clío,ponencia,Juan Manuel Santana Pérez,Historia a debate,11
http://www.wikidata.org/entity/Q54911336,Historia y proyecto social entre el Sahara y Canarias,capítulo,Juan Manuel Santana Pérez,Sáhara hoy,16
http://www.wikidata.org/entity/Q54911706,La historiografía latinoamericana e historia a debate,capítulo,Juan Manuel Santana Pérez,"Historiografía, herencias y nuevas aportaciones",15
http://www.wikidata.org/entity/Q54911738,Hospicios en la ilustración canaria,artículo científico,Juan Manuel Santana Pérez,El Museo Canario,19
http://www.wikidata.org/entity/Q54911772,La iglesia canaria y la pobreza,ponencia,Juan Manuel Santana Pérez,Iglesia y sociedad en el Antiguo Régimen,11
http://www.wikidata.org/entity/Q54911960,La iglesia en la Instrucción Pública canaria del siglo XVIII,ponencia,Juan Manuel Santana Pérez,X Coloquio de Historia Canario-Americana,25
http://www.wikidata.org/entity/Q54912044,Ilustración canaria y pesca en el litoral,capítulo,Juan Manuel Santana Pérez,Culturas del litoral: dinámicas fronterizas entre Canarias y la costa sahariano-mauritana,24
http://www.wikidata.org/entity/Q54912128,Ilustración e innovaciones agrarias en Canarias,artículo científico,Juan Manuel Santana Pérez,Anuario de Estudios Atlánticos,24
http://www.wikidata.org/entity/Q54912164,Impacto de las relaciones hispano-berberiscas en Canarias (Siglo XVIII),ponencia,Juan Manuel Santana Pérez,"Actes du Ve Symposium International d'Etudes morisques sur: Le V Centenaire de la chute de Grenade, 1492-1992",21
http://www.wikidata.org/entity/Q54912278,Industria rural en Gran Canaria a fines del siglo XVIII,ponencia,Juan Manuel Santana Pérez,XIV Coloquio de Historia Canario-Americana,16
http://www.wikidata.org/entity/Q54912304,Inmigración subsahariana en Canarias: referente necesario para Latinoamérica,capítulo,Juan Manuel Santana Pérez,Proyección global de la migración latinoamericana,20
http://www.wikidata.org/entity/Q54912323,Instrucción femenina en Canarias durante el reinado de Carlos III,ponencia,Juan Manuel Santana Pérez,Coloquio Internacional Carlos III y su Siglo,18
http://www.wikidata.org/entity/Q54947296,Islas atlánticas en el comercio entre América y África en el Antiguo Régimen,artículo científico,Juan Manuel Santana Pérez,Cuadernos Americanos,23
http://www.wikidata.org/entity/Q53640825,"Historia, género y tabú ante la globalización. Pervivencia en el romancero general cubano",capítulo,Juan Manuel Santana Pérez,"Mujeres en el Mundo. Género, trabajo, salud, educación, arte, cultura y redes en movimiento",15
http://www.wikidata.org/entity/Q55121937,Isleños en la Cuba colonial,artículo científico,Juan Manuel Santana Pérez,Tebeto,34
http://www.wikidata.org/entity/Q55122002,Levas de vagos al ejército en Canarias (1700-1833),ponencia,Juan Manuel Santana Pérez,VIII Coloquio de Historia Canario-Americana,22
http://www.wikidata.org/entity/Q55122062,Materialismo histórico fuente integrante de Historia a Debate,capítulo,Juan Manuel Santana Pérez,Historia a debate,15
http://www.wikidata.org/entity/Q55135820,La matrícula de mar y el banco sahariano,artículo científico,Juan Manuel Santana Pérez,"Espacio, Tiempo y Forma. Serie IV. Historia Moderna",16
http://www.wikidata.org/entity/Q55135866,Miedos al mar en los puertos canarios del Antiguo Régimen,capítulo,Juan Manuel Santana Pérez,Fronteras de agua: las ciudades portuarias y su universo cultural (siglos XIV-XXI),14
http://www.wikidata.org/entity/Q55135941,Nacionalismo y división provincial,artículo científico,Juan Manuel Santana Pérez,Tebeto,48
http://www.wikidata.org/entity/Q55136886,Nutrición en los hospitales canarios del Antiguo Régimen,ponencia,Juan Manuel Santana Pérez,Congreso de jóvenes historiadores y geógrafos,8
http://www.wikidata.org/entity/Q55137233,"Organización del trabajo, conflictividad y medios de producción en la pesca en el Banco Sahariano (ss. XVII-XVIII)",artículo científico,Juan Manuel Santana Pérez,Obradoiro de Historia Moderna,28
http://www.wikidata.org/entity/Q55137481,Los otros: indios y negros de la colonia a la independencia,capítulo,Juan Manuel Santana Pérez,Un secolo di Cuba. Storia e attualità di un'isola difficile da aferrare,22
http://www.wikidata.org/entity/Q55164211,Paréntesis liberal en la política social y educativa del antiguo régimen,capítulo,Juan Manuel Santana Pérez,Strenae Emmanuelae Marrero oblatae,30
http://www.wikidata.org/entity/Q55164360,Pauperismo y política regalista de Carlos III: la respuesta institucional en Canarias,ponencia,Juan Manuel Santana Pérez,"De la ilustración al romanticismo. IV Encuentro, Carlos III, dos siglos después",6
http://www.wikidata.org/entity/Q55164517,La pesca canaria en las costas africanas,ponencia,Juan Manuel Santana Pérez,Portos e Cidades: movimentos portuários atlántico e diáspora africana,26
http://www.wikidata.org/entity/Q55164759,La pesca de cetáceos en Canarias,artículo científico,Juan Manuel Santana Pérez,Anuario de Estudios Atlánticos,34
http://www.wikidata.org/entity/Q55182777,Pesca y ciudades canarias en el Antiguo Régimen,ponencia,Juan Manuel Santana Pérez,XIX Coloquio de Historia Canario-Americana,12
http://www.wikidata.org/entity/Q55183017,Plazas africanas en la política y la economía española del último tercio del siglo XVIII,ponencia,Juan Manuel Santana Pérez,"Actas del II Congreso Internacional ""El Estrecho de Gibraltar""",13
http://www.wikidata.org/entity/Q55194011,La población de Fuerteventura a fines del Antiguo Régimen,artículo científico,Juan Manuel Santana Pérez,Boletín Millares Carlo,30
http://www.wikidata.org/entity/Q55194792,Presencia morisca en las Islas Canarias,capítulo,Juan Manuel Santana Pérez,Mélanges Louis Cardaillac,19
http://www.wikidata.org/entity/Q55227444,Un procedimiento de trabajo para algunos análisis de la política social del Antiguo Régimen,artículo científico,Juan Manuel Santana Pérez,El Guiniguada,14
http://www.wikidata.org/entity/Q55227848,La pugna intracanaria en «El Regionalista»,ponencia,Juan Manuel Santana Pérez,VII Coloquio de Historia Canario-Americana,13
http://www.wikidata.org/entity/Q55228208,La reclusión de mujeres pobres en el antiguo régimen de Canarias,capítulo,Juan Manuel Santana Pérez,Los feminismos como herramientas de cambio social,12
http://www.wikidata.org/entity/Q55228691,Regalismo en las instituciones asistenciales. El Hospicio de Santa Cruz de Tenerife,artículo científico,Juan Manuel Santana Pérez,Tebeto,12
http://www.wikidata.org/entity/Q55228736,Relaciones comerciales de América Latina y Europa en el tránsito del Antiguo al Nuevo Régimen. Técnica de Investigación con la prensa canaria,capítulo,Juan Manuel Santana Pérez,Visión geoeconómica del comercio y transporte en América Latina,19
http://www.wikidata.org/entity/Q55228873,Relaciones entre Canarias y Puerto Rico desde el siglo XVIII hasta mediados del siglo XIX,artículo científico,Juan Manuel Santana Pérez,Anuario Americanista Europeo,26
http://www.wikidata.org/entity/Q55228989,Relaciones entre la pesca preindustrial canaria con la actividad del Banc d'Argin,capítulo,Juan Manuel Santana Pérez,"Estudios africanos: historia, oralidad, cultura",14
http://www.wikidata.org/entity/Q55229430,Repoblación de Costa de Mosquitos en el último cuarto del siglo XVIII,artículo científico,Juan Manuel Santana Pérez,Revista de Indias,18
http://www.wikidata.org/entity/Q55229543,Sanidad histórica y comercio en Canarias,ponencia,Juan Manuel Santana Pérez,XIII Coloquio de Historia Canario-Americana. VIII Congreso Internacional de Historia de América (AEA),31
http://www.wikidata.org/entity/Q55317131,Sobre el encierro de los pobres en los tiempos modernos,artículo científico,Juan Manuel Santana Pérez,"Espacio, Tiempo y Forma. Serie IV. Historia Moderna",29
http://www.wikidata.org/entity/Q55317168,La teoría de la historia de la Ilustración. Su incidencia en Canarias,artículo científico,Juan Manuel Santana Pérez,Vegueta,11
http://www.wikidata.org/entity/Q55317236,Los testamentos como fuente para el estudio de la propiedades femeninas en Canarias a fines del siglo XVIII,ponencia,Juan Manuel Santana Pérez,Historia de la mujer e historia del matrimonio,9
http://www.wikidata.org/entity/Q55341969,Hospital de San Pedro Mártir de Telde,ponencia,Juan Manuel Santana Pérez,XIII Coloquio de Historia Canario-Americana. VIII Congreso Internacional de Historia de América (AEA),11
http://www.wikidata.org/entity/Q56167964,Cereales y articulación económica en Canarias en la Edad Moderna,ponencia,Juan Manuel Santana Pérez,VIIª Reunión Científica de la Fundación Española de Historia Moderna,16
http://www.wikidata.org/entity/Q56168020,"Globalización, antiglobalización, historia",ponencia,Juan Manuel Santana Pérez,Historia a debate,26
http://www.wikidata.org/entity/Q56168073,11 de Setiembre/11 de Marzo,ponencia,Juan Manuel Santana Pérez,Historia a debate,24
http://www.wikidata.org/entity/Q56168103,La historia de la pesca y los estudios integrales de Carlos Martínez Shaw,capítulo,Juan Manuel Santana Pérez,"Carlos Martínez Shaw, historiador modernista",14
http://www.wikidata.org/entity/Q56168154,Moriscos en Canarias,ponencia,Juan Manuel Santana Pérez,Actas XII Simposio Internacional de Mudejarismo,10
http://www.wikidata.org/entity/Q56168223,Historiografía canaria sobre el Antiguo Régimen,artículo científico,Juan Manuel Santana Pérez,Almogaren,14
